date,average_difficulty,tx_count,tx_volume,heuristical_volume,median_tx_value,active_addresses,fees,median_fee,payment_count,reward,block_size,block_count
2017-05-12,136232.373096,5295,17277088389965,9470168106249,78430728,22087,282231345,9416,13200,195922520058,4426884,543
2017-05-13,127976.510297,3764,13072353198111,10498704418781,169031447,23228,245362945,10000,17078,198047422804,3770404,549
2017-05-14,122456.000544,3845,9654547479330,8331182291341,140001400,28731,250058903,10440,16629,198412413953,4770325,550
2017-05-15,118433.541839,4793,12735324508717,9653498583843,147830444,38060,590103031,11300,40935,198752458081,6860561,550
2017-05-16,138241.190915,4291,10916802556082,8373319327685,160001600,35171,398361453,9740,26996,198921011694,5497689,551
2017-05-17,142066.998072,4770,26619295827045,12105509741564,162292169,33289,470174743,10880,23879,196110463456,6350588,543
2017-05-18,127498.435317,4845,22189310342643,10779716760231,180137589,37947,406627726,10000,27838,197488097203,6560395,547
2017-05-19,130285.433896,5099,31156423184879,18074342170896,199477200,30766,419993732,10538,20229,198582348782,6177486,550
2017-05-20,121433.713971,5325,41925082139510,15225694539424,180001800,38322,380081397,10000,27934,198542436447,7341910,550
2017-05-21,125886.017712,5727,26323668505558,14187141660364,170001700,48245,444240806,10000,34386,198246300665,8265435,549
2017-05-22,119113.838398,7397,39076595684987,26923013428660,299995428,57755,615638258,11300,35795,197336812544,10322703,546
2017-05-23,134063.663846,6647,48480526658981,18646972656313,197797635,42179,476784846,10542,30155,198278844705,7910500,549
2017-05-24,136396.161372,6454,75666597257585,24698526583632,248534182,37900,464124708,11300,27192,197545594185,7447792,547
2017-05-25,161560.290831,6657,73540002570702,28604671096298,249995439,44157,460235683,10560,31515,199343181115,7555593,552
2017-05-26,185408.053378,4523,31512055003805,14630934383323,301699831,22925,359076169,11300,16512,198881726410,4312375,551
2017-05-27,169137.653204,4406,37866842617220,17289293083134,216371740,28163,374899980,10014,20815,199257845412,4944674,552
2017-05-28,189710.254768,4047,27096817477995,11790864886008,180000900,24571,328668268,10440,18964,196689547363,4534672,545
2017-05-29,188315.234321,4707,23650923911057,13378124586849,159963861,46379,284988549,9660,30208,197366458026,7221154,547
2017-05-30,179517.911885,4950,27891863240043,14295943676063,182084162,34109,353535457,10000,21742,197435004934,6976555,547
2017-05-31,193014.991264,5280,43666758240849,27619677165605,181768705,34213,393582313,10440,23853,198555937363,6534095,550
2017-06-01,179908.160769,5463,31110149716044,20966369766357,200002000,33025,442077962,11300,22103,197883842630,5858250,548
2017-06-02,167403.272512,4328,20533713057308,12925301015621,170001700,26705,317708385,10572,18551,198480063435,4277884,550
2017-06-03,182049.242782,4618,27820207828507,16064720793219,180144012,26856,378659854,11300,18888,196018948567,4757729,543
2017-06-04,154270.161491,4585,16999004049227,8083939679316,180193144,28463,534495376,11300,19939,729129145617,6273766,551
2017-06-05,172687.031431,4928,21131216192770,11201284070520,183132304,29660,424106050,10599,21152,194623213999,5389066,539
2017-06-06,185989.744921,5931,116313974949468,23026396037302,180266515,35350,447061030,11300,24681,201131482417,6255423,557
2017-06-07,196001.58716,5600,444903162076217,30287622044832,181135782,35512,365931081,10006,24452,196726810176,6838816,545
2017-06-08,179142.678119,5370,1388680697372532,38541376679335,190001900,33609,405394149,10405,23881,199648634772,6123072,553
2017-06-09,182661.668637,5098,23074405059347,8619996852441,180664128,30380,404369531,11300,21936,196044658244,5685181,543
2017-06-10,142276.402632,5556,28266361076566,12206469597996,180001800,32512,399720540,10000,23086,197481190017,6387679,547
2017-06-11,187023.810126,8460,55770667066556,21884535802987,427205850,32822,596882132,12650,22318,197318056418,6949596,546
2017-06-12,193198.253072,7282,35948885754344,18285526633828,180259429,46631,497494185,10573,31675,199020144426,7998669,551
2017-06-13,194031.345695,6646,33174148078208,15884140811867,180170575,35976,415173616,11300,26154,197136347902,5973509,546
2017-06-14,175420.615877,6284,44883893553827,19324306910736,215559295,36815,463239794,11300,26619,197905004462,5976240,548
2017-06-15,181245.882694,5164,39078332900692,13793951745283,199929239,23479,355154567,11809,16130,195995443280,4276145,543
2017-06-16,186355.993337,5141,33469387131590,13305034610883,180146965,30001,322965401,10825,22104,197404434878,4715043,547
2017-06-17,187595.972064,5730,22064746326964,13335919957589,180145342,27542,334014468,11300,19448,201018435855,4646421,557
2017-06-18,199915.04395,6158,35647230013037,15107535878073,180391529,31368,386164954,11893,21866,198908815195,5776975,551
2017-06-19,209344.661781,6321,40237890679145,22659360414074,256776981,28203,405296295,16320,17798,197126470581,5263066,546
2017-06-20,209681.547163,5692,18875866322086,12063831626406,200004128,32456,483942558,11953,25901,197205116844,6166629,546
2017-06-21,193201.884088,5396,28876419955580,14398953403586,316117665,27208,487123441,20000,18834,198649478491,4769616,550
2017-06-22,202404.805925,4948,21384519018070,11111033147753,169635447,30387,423807500,13921,22649,195343505831,4911025,541
2017-06-23,208593.773591,7239,27072953790585,12028436974811,50514258,29552,273096393,4280,20753,199156041825,4980965,552
2017-06-24,225983.778628,4850,19108088805570,13676670531027,108476416,28310,327947784,7460,19510,196688826879,4433260,545
2017-06-25,226417.916286,4570,20533817964325,9971752130065,116506598,26706,265283717,5220,18841,199148229149,4774525,552
2017-06-26,227240.418722,5609,32261157936548,18842893620532,181189065,31703,395549741,10000,21541,199278495173,5257774,552
2017-06-27,234914.341643,5069,32318979396422,20750292663379,181402427,31730,448147494,10000,21585,197529616971,5190859,547
2017-06-28,224606.541947,4521,23639266072443,14679520103945,183331737,25603,294211278,10000,17090,197735975946,4548847,548
2017-06-29,225150.353584,4320,16095383170447,11356351476740,211492510,24390,316142639,10000,17799,197397612116,4274941,547
2017-06-30,227375.508405,4550,21122790302380,14348062548830,268355472,25169,282861125,10000,17215,197004035411,4330513,546
2017-07-01,249922.829861,4016,25172978308983,11740199599037,181017247,25766,237379229,10000,18329,200201210234,4260767,555
2017-07-02,249011.278949,3575,46226463289961,17460861511847,176609985,27411,294486061,7460,19504,197375955538,4507471,547
2017-07-03,222240.46632,3783,25528076943232,15930483253359,170214906,22320,335042453,10000,15494,197416511930,3969926,547
2017-07-04,217625.414284,4782,17843268836977,9088643757710,144354200,35436,324822803,7020,26571,198126882662,5141883,549
2017-07-05,231805.687391,5815,31154243714926,16156089414491,211351527,34466,440494146,10073,24883,641747618426,6475240,550
2017-07-06,300693.497315,7256,56699407318901,23148105171356,180414255,49576,411709599,10000,32285,197853474267,8616169,548
2017-07-07,307936.420744,4957,28835757235711,13535565452916,180113626,33854,395065435,10000,22458,197116239721,5550691,546
2017-07-08,329560.187997,4843,24364526255684,12074594203842,183419128,32214,330056959,10000,23227,201014478346,4960698,557
2017-07-09,357257.043349,4696,28997389620152,15252304646657,169650179,35077,326898327,9772,25006,197408367804,5740971,547
2017-07-10,368508.417574,5496,48052158163905,14799595576094,180149082,40652,286372854,6695,29717,198809023095,6351462,551
2017-07-11,357464.466321,5533,158958226458861,47444368257529,199262944,42845,277526105,3776,32207,196998700391,6519913,546
2017-07-12,352561.802711,5240,19432340966060,14023266067440,135174806,37200,246835676,3787,27162,199850371490,5905060,554
2017-07-13,324213.783212,4200,55982000956706,30148804710842,160001600,27587,154205161,4018,17990,193272427537,4388221,536
2017-07-14,345497.977071,4582,266931922324446,33942555046604,174586612,33987,268651979,3792,26184,199511892602,5965833,553
2017-07-15,363233.373693,4422,213283270271076,32573757624297,180147232,32765,262950393,4520,24487,200587076589,5481147,556
2017-07-16,366537.788245,4711,74697066435959,25173050494859,210002100,32356,247283712,3840,21735,194446391661,5401303,539
2017-07-17,389020.105492,4752,83513926550490,36611240083682,180157663,34028,193355023,3784,25104,199796890837,5478844,554
2017-07-18,392088.962504,4559,18878822681864,8869310195006,180145347,25781,240215308,3797,15773,197681979976,4695244,548
2017-07-19,409710.146008,4665,46135675910506,29053105678369,189117671,29030,213109496,4520,28163,198015169355,5646421,549
2017-07-20,393219.229532,6841,145602092014873,28746314425529,292997703,34199,340869228,5294,22730,198503224278,6866230,550
2017-07-21,409327.446377,5828,42312096653894,16129499552431,129390818,32818,259006426,6222,25578,195538999948,5570936,542
2017-07-22,461644.70568,4541,27560447154422,13624503230872,180139429,25166,263353472,5200,15062,201308070050,4837913,558
2017-07-23,433503.22714,3631,59836748102738,17500945525320,180134485,16185,149051924,3901,8985,197230521401,3064939,547
2017-07-24,500381.953082,6610,135964513310313,48332958646232,195266685,33695,239130557,4378,21640,196960304843,6509937,546
2017-07-25,434684.390027,5402,41628537832916,14338321102719,300000000,18854,220842550,4520,11311,199103787982,3889248,552
2017-07-26,484321.133717,4835,73172234187457,24402730878251,180150411,21900,151095817,4018,13671,197232565294,4191704,547
2017-07-27,537981.338706,4788,66866687655190,22458241508853,180143069,28927,240557264,5311,23892,197322026741,5874126,547
2017-07-28,488204.747758,5823,43574343748010,15139700284833,249380000,29353,1405627423,5300,20389,200288572855,6010446,552
2017-07-29,491398.24277,4792,18212943551202,10608370165139,268624666,25260,250381422,3858,18855,194809784562,4529753,540
2017-07-30,529528.323191,4455,35293066977401,17845206804620,237961998,22164,283980096,5203,13795,200968401483,7171652,557
2017-07-31,534434.53885,6168,169672698584531,29813665188868,160001600,45457,423520482,6807,37144,196784399577,7554990,545
2017-08-01,542583.380367,4748,85068469288560,15404626954699,180137582,25857,289757278,6330,16942,197371226755,4542512,547
2017-08-02,553211.843186,4703,20363236564963,8756175529426,161049656,24965,268121096,5293,15866,198070180955,4421197,549
2017-08-03,543917.042635,4172,490202184515764,22776370638866,180145342,20373,287680372,5312,12144,198089740231,3960962,549
2017-08-04,541806.18953,4419,223715687355323,35058509884356,180164064,28325,390787881,4520,20032,653687912161,4602241,550
2017-08-05,539648.961007,5658,16563870290364,8791830600979,170001700,28265,300105094,5313,18395,197741869762,5152222,548
2017-08-06,516631.868955,4977,76478722569736,28900158480104,177784088,31544,368329561,5546,22260,196729208656,6740417,545
2017-08-07,551784.173971,5300,163700986286600,28124962384477,180156945,25928,301526675,5079,14778,199544767298,5808448,553
2017-08-08,594506.790692,5920,62089627871554,30918152596224,180001800,39349,483286139,5309,29524,196123574852,6478752,543
2017-08-09,656955.860743,4840,17456655850395,12028597302093,180209521,20655,358712220,4980,11917,199601952843,4334870,553
2017-08-10,645054.550658,4922,153310404683600,18342048266800,180144951,28945,322270586,6798,23406,198484625636,4984820,550
2017-08-11,618457.231346,5600,60433399194743,22412611731852,180161974,30323,323417995,5320,18760,197044592281,5331532,546
2017-08-12,628070.075303,6054,50947568509968,20057786159349,157310312,42327,461173753,10000,31059,198623528803,6857990,550
2017-08-13,656529.28058,6500,45369911907544,16640734954060,199993200,39808,356106174,6809,29753,198158166033,7283149,549
2017-08-14,739744.156036,6089,27156159765291,10904471791984,179010022,43775,433515090,10000,29032,199676755713,7271925,553
2017-08-15,743071.372861,6356,21432220605390,9703879404180,180274752,37577,408733123,6791,22816,194968136263,7300896,540
2017-08-16,706088.925541,6348,32202487253878,16139444690826,180145311,32511,396859648,8155,20817,197838624316,5634884,548
2017-08-17,712158.594926,7622,193948198339597,28436158528814,180268595,45586,432906153,6783,27997,198595261203,7272721,550
2017-08-18,740425.489516,6316,66837829039136,46150709689073,153393136,46742,411736964,6752,33438,198213796823,7461240,549
2017-08-19,816407.637217,9516,66676497335276,27106688776284,299725486,45518,599294421,11300,31259,198401354280,8458072,549
2017-08-20,919086.526414,7374,30804385748454,17947400320434,185838031,38397,383583102,10000,27771,198906233343,6212001,551
2017-08-21,898127.82042,6277,16814728557945,9464730477297,168701515,29768,407017521,8262,16694,198929667762,5465091,551
2017-08-22,888061.310351,6304,19914091689762,12518810432836,167988861,42776,414142008,7440,30847,197135316294,7722907,546
2017-08-23,1017853.65372,5985,14787227203463,9227719322060,148181150,27361,453467895,10000,14448,199696708518,5154628,553
2017-08-24,854423.555424,6558,28646844328271,16195476856628,180148150,30518,371577875,6354,20081,196732456970,5415210,545
2017-08-25,925494.146498,6327,33048914910315,18982625229637,150001500,31424,375794848,8264,21726,198538149898,5315989,550
2017-08-26,995191.887252,9500,173624704571122,36166327015458,189990500,43798,647225526,11300,29727,197008104621,7896776,545
2017-08-27,1055470.34682,8312,33235393121881,12704872926074,180210042,33651,419022311,11240,20948,197860786979,6411369,548
2017-08-28,979251.528858,7041,13626988798351,7097811753337,169863549,43021,561582414,10000,39645,197282756700,7033948,546
2017-08-29,1004860.01656,6763,24169701673483,12773907415586,153607804,39108,533201009,10000,29570,197974965677,6039676,548
2017-08-30,1072346.81771,7216,19540465077707,8449846512815,150001500,47073,494580514,9767,33323,199017230755,7282618,551
2017-08-31,1051035.9568,6980,26723941299961,9642395828483,122064785,43164,433227357,9507,30465,198595582407,6955132,550
2017-09-01,1124840.55075,8192,18662338715897,7179552584085,168038665,47101,438352891,7240,33897,197159527177,7858351,546
2017-09-02,1114383.2177,7356,14161602867170,7484154824434,147634333,50840,490414736,8035,30894,199013064977,7892751,551
2017-09-03,1096764.14416,5503,39027892540532,13213087663399,118391929,36638,356424636,5253,26147,637173970397,5801175,545
2017-09-04,1197739.50973,7188,15361558404860,10485326148089,160001600,40887,430263100,7887,29319,199673503723,7018212,553
2017-09-05,1193882.81761,7172,20148922975508,8795745857984,163207648,36563,523363077,6749,25381,198685718127,6309383,550
2017-09-06,1176716.06177,6170,18556157886874,14367273316490,124628326,40195,513078124,8019,25830,198315137983,6612085,549
2017-09-07,1221143.00889,5580,10843521240058,6078824568528,104371534,31221,370042142,5253,24891,197811806810,5941052,548
2017-09-08,1292134.52378,7612,14663721234268,8347804533001,103243011,32458,390921114,3767,22637,196751800209,6173034,545
2017-09-09,1246033.21959,6072,100759622204280,13902253142102,105950008,44793,375955074,4520,37457,197457424551,6895044,547
2017-09-10,1284254.43253,5319,14510460580224,7948610645853,116810006,35339,295401897,3987,28987,198818052138,5389494,551
2017-09-11,1308108.93724,6334,14284341496064,8383542621971,143693726,41575,346463624,3775,31777,196707342719,6994130,545
2017-09-12,1285305.05217,6159,24916366127139,19855030211792,101000006,40663,419895020,4500,28864,200023430834,7249390,554
2017-09-13,1350822.80032,6070,12628290512598,9365903989027,127035891,36442,422146908,4111,24993,196783026003,6264647,545
2017-09-14,1384901.10466,6242,19138099577230,11037815557490,152786125,29290,433060041,4534,21394,198595415091,5713445,550
2017-09-15,1392626.81234,8019,277885241383024,32862503402484,181830310,34403,515884882,5900,25436,197236939168,5702145,546
